,Total Money,Total Chips,Total Capabilities Growth Rate,GDP
122,2.8869127750042892e+23,11285.994475082985,1.204069296981444e+25,"{'US': -1265.0, 'Taiwan': -257.0, 'China': -80.0, 'EU': -204.2, 'Japan': 1538.8344750829851, 'SKorea': -109, 'Germany': -2.0}"
123,2.916912775004289e+23,11285.995030190114,1.221797633989366e+25,"{'US': -1265.0, 'Taiwan': -257.0, 'China': -80.0, 'EU': -204.2, 'Japan': 1538.8350301901141, 'SKorea': -109, 'Germany': -2.0}"
124,2.9279966703120105e+23,11285.99576255983,1.2395279414264562e+25,"{'US': -1291.0, 'Taiwan': -257.0, 'China': -80.0, 'EU': -204.2, 'Japan': 1538.8357625598305, 'SKorea': -109, 'Germany': -2.0}"
125,2.9279966703120105e+23,11285.99616513793,1.2574487410334455e+25,"{'US': -1317.0, 'Taiwan': -257.0, 'China': -80.0, 'EU': -204.2, 'Japan': 1538.8361651379305, 'SKorea': -109, 'Germany': -2.0}"
126,2.941439651747603e+23,11285.996563878856,1.2753968504075928e+25,"{'US': -1317.0, 'Taiwan': -257.0, 'China': -80.0, 'EU': -204.2, 'Japan': 1538.836563878856, 'SKorea': -109, 'Germany': -2.0}"
127,2.941439651747603e+23,11285.996910923277,1.2932598947560203e+25,"{'US': -1317.0, 'Taiwan': -257.0, 'China': -80.0, 'EU': -204.2, 'Japan': 1538.8369109232776, 'SKorea': -109, 'Germany': -2.0}"
128,2.9514396517476028e+23,11295.99720438402,1.311279122280109e+25,"{'US': -1317.0, 'Taiwan': -257.0, 'China': -80.0, 'EU': -204.2, 'Japan': 1538.8372043840218, 'SKorea': -135, 'Germany': -2.0}"
129,2.9885396517476026e+23,11295.997497846325,1.329498839761955e+25,"{'US': -1317.0, 'Taiwan': -257.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8374978463257, 'SKorea': -135, 'Germany': -2.0}"
130,2.998539651747603e+23,11295.997748049307,1.3477833572438008e+25,"{'US': -1317.0, 'Taiwan': -257.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8377480493073, 'SKorea': -135, 'Germany': -2.0}"
131,3.028539651747603e+23,11295.997973244375,1.3661583131374197e+25,"{'US': -1344.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8379732443764, 'SKorea': -135, 'Germany': -2.0}"
132,3.028539651747604e+23,11295.998074492587,1.3847792403752697e+25,"{'US': -1371.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8380744925867, 'SKorea': -135, 'Germany': -2.0}"
133,3.034513952768648e+23,11295.998358246765,1.4034363989039302e+25,"{'US': -1398.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.838358246764, 'SKorea': -135, 'Germany': -2.0}"
134,3.0545139527686486e+23,11295.998522504087,1.42210732614178e+25,"{'US': -1425.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8385225040884, 'SKorea': -135, 'Germany': -2.0}"
135,3.0545139527686486e+23,11295.998662866274,1.4409593404251997e+25,"{'US': -1425.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8386628662738, 'SKorea': -135, 'Germany': -2.0}"
136,3.074513952768648e+23,11295.998796579652,1.4597213547086192e+25,"{'US': -1425.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8387965796524, 'SKorea': -135, 'Germany': -2.0}"
137,3.088329535072922e+23,11295.998922905543,1.4785806943813106e+25,"{'US': -1425.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8389229055438, 'SKorea': -135, 'Germany': -2.0}"
138,3.098329535072922e+23,11305.999030561128,1.4974400340540023e+25,"{'US': -1451.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8390305611292, 'SKorea': -135, 'Germany': -2.0}"
139,3.108329535072922e+23,11305.999127543797,1.5164246434839996e+25,"{'US': -1477.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8391275437957, 'SKorea': -135, 'Germany': -2.0}"
140,3.118329535072923e+23,11305.999171175816,1.5354990821369028e+25,"{'US': -1503.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8391711758154, 'SKorea': -135, 'Germany': -2.0}"
141,3.118329535072923e+23,11305.999293318326,1.5546164464748434e+25,"{'US': -1529.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8392933183263, 'SKorea': -135, 'Germany': -2.0}"
142,3.1255228220109075e+23,11305.999363986459,1.5739027411569675e+25,"{'US': -1555.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8393639864576, 'SKorea': -135, 'Germany': -2.0}"
143,3.131530438652948e+23,11305.999424407744,1.593134967289313e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.839424407744, 'SKorea': -135, 'Germany': -2.0}"
144,3.1315304386529475e+23,11305.999484542848,1.6123812619714367e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8394845428493, 'SKorea': -135, 'Germany': -2.0}"
145,3.126879233983701e+23,11305.99953634587,1.6317194174955834e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8395363458685, 'SKorea': -135, 'Germany': -2.0}"
146,3.1410014010506564e+23,11305.999582711072,1.6510686126741048e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8395827110726, 'SKorea': -135, 'Germany': -2.0}"
147,3.1800014010506565e+23,11305.999624440381,1.6704779073562282e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.839624440382, 'SKorea': -135, 'Germany': -2.0}"
148,3.180001401050657e+23,11315.999661994447,1.6900913573492317e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.839661994447, 'SKorea': -135, 'Germany': -2.0}"
149,3.209001401050657e+23,11315.999695779807,1.709867850835451e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8396957798072, 'SKorea': -135, 'Germany': -2.0}"
150,3.209001401050657e+23,11315.999726064936,1.729559452942982e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8397260649358, 'SKorea': -135, 'Germany': -2.0}"
151,3.20424035637489e+23,11315.99975345844,1.7493848624025106e+25,"{'US': -1581.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.839753458441, 'SKorea': -135, 'Germany': -2.0}"
152,3.224240356374891e+23,11315.9997782358,1.7692880062446538e+25,"{'US': -1601.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8397782357997, 'SKorea': -135, 'Germany': -2.0}"
153,3.2532403563748906e+23,11315.999800412206,1.789306153307461e+25,"{'US': -1621.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8398004122073, 'SKorea': -135, 'Germany': -2.0}"
154,3.273240356374891e+23,11315.999819363078,1.8093124025242157e+25,"{'US': -1641.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.8398193630787, 'SKorea': -135, 'Germany': -2.0}"
155,3.303240356374891e+23,11315.999838333888,1.8296996549371616e+25,"{'US': -1728.0, 'Taiwan': -282.0, 'China': -110.0, 'EU': -204.2, 'Japan': 1538.839838333888, 'SKorea': -135, 'Germany': -2.0}"
156,3.3032403563748904e+23,11315.9998545005,1.8502719596890726e+25,"{'US': -1769.0, 'Taiwan': -282.0, 'China': -133.0, 'EU': -204.2, 'Japan': 1538.8398545004993, 'SKorea': -135, 'Germany': -2.0}"
157,3.3032403563748904e+23,11315.999868322886,1.8709924593926245e+25,"{'US': -1810.0, 'Taiwan': -282.0, 'China': -156.0, 'EU': -204.2, 'Japan': 1538.839868322886, 'SKorea': -135, 'Germany': -2.0}"
158,3.333240356374891e+23,11325.99988207987,1.8919007550270424e+25,"{'US': -1874.0, 'Taiwan': -282.0, 'China': -179.0, 'EU': -204.2, 'Japan': 1538.8398820798698, 'SKorea': -135, 'Germany': -2.0}"
159,3.353240356374891e+23,11325.999888032246,1.9128668299937993e+25,"{'US': -1914.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1538.8398880322466, 'SKorea': -135, 'Germany': -2.0}"
160,3.363240356374891e+23,11325.999899234324,1.9338920304049851e+25,"{'US': -1954.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1520.8398992343245, 'SKorea': -135, 'Germany': -2.0}"
161,3.363240356374891e+23,11325.99991403627,1.9549672308161705e+25,"{'US': -1994.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1502.8399140362712, 'SKorea': -135, 'Germany': -2.0}"
162,3.370527410201919e+23,11325.999922675597,1.97612279974202e+25,"{'US': -2053.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399226755973, 'SKorea': -135, 'Germany': -2.0}"
163,3.370527410201919e+23,11325.99993040417,1.997253952152313e+25,"{'US': -2091.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.839930404171, 'SKorea': -135, 'Germany': -2.0}"
164,3.35639829485679e+23,11325.999937018929,2.0184222666007124e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399370189286, 'SKorea': -135, 'Germany': -2.0}"
165,3.384498294856789e+23,11325.999943630512,2.039553419011006e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399436305122, 'SKorea': -135, 'Germany': -2.0}"
166,3.40143596399616e+23,11325.999946448987,2.0607750714212994e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399464489862, 'SKorea': -135, 'Germany': -2.0}"
167,3.4214359639961596e+23,11325.999949267461,2.082024352298562e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399492674603, 'SKorea': -135, 'Germany': -2.0}"
168,3.4214359639961596e+23,11325.999958883813,2.1032578249545726e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399588838124, 'SKorea': -135, 'Germany': -2.0}"
169,3.44043596399616e+23,11325.99996299543,2.1247243239254796e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399629954306, 'SKorea': -135, 'Germany': -2.0}"
170,3.4604359639961604e+23,11325.99996671253,2.146262822896386e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.83996671253, 'SKorea': -135, 'Germany': -2.0}"
171,3.46043596399616e+23,11325.999970042774,2.168003558786914e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.839970042774, 'SKorea': -135, 'Germany': -2.0}"
172,3.47043596399616e+23,11325.999973037133,2.1897880998023407e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399730371334, 'SKorea': -135, 'Germany': -2.0}"
173,3.4879943124404855e+23,11325.999975734769,2.2116137981315552e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399757347674, 'SKorea': -159, 'Germany': -2.0}"
174,3.497994312440486e+23,11325.99997816129,2.2334977905237835e+25,"{'US': -2110.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399781612902, 'SKorea': -183, 'Germany': -2.0}"
175,3.5046497290109304e+23,11325.999980334253,2.2554118841668786e+25,"{'US': -2138.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399803342522, 'SKorea': -183, 'Germany': -2.0}"
176,3.5193800274926685e+23,11325.999981327912,2.277445876559107e+25,"{'US': -2138.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.839981327912, 'SKorea': -183, 'Germany': -2.0}"
177,3.538380027492669e+23,11325.99998399114,2.299554685701287e+25,"{'US': -2164.0, 'Taiwan': -282.0, 'China': -202.0, 'EU': -204.2, 'Japan': 1484.8399839911403, 'SKorea': -183, 'Germany': -2.0}"
178,3.5353699024060696e+23,11335.999985591945,2.3216781593501804e+25,"{'US': -2164.0, 'Taiwan': -282.0, 'China': -224.0, 'EU': -204.2, 'Japan': 1484.839985591946, 'SKorea': -183, 'Germany': -2.0}"
179,3.5302225885079844e+23,11335.9999870973,2.343775102307805e+25,"{'US': -2164.0, 'Taiwan': -282.0, 'China': -246.0, 'EU': -204.2, 'Japan': 1484.8399870972994, 'SKorea': -183, 'Germany': -2.0}"
180,3.550222588507984e+23,11335.999988394018,2.365928290783726e+25,"{'US': -2164.0, 'Taiwan': -282.0, 'China': -268.0, 'EU': -204.2, 'Japan': 1484.8399883940174, 'SKorea': -183, 'Germany': -2.0}"
181,3.544025102107876e+23,11335.999988974316,2.388219009195753e+25,"{'US': -2164.0, 'Taiwan': -282.0, 'China': -268.0, 'EU': -204.2, 'Japan': 1484.8399889743155, 'SKorea': -183, 'Germany': -2.0}"
182,3.5730251021078766e+23,11335.999990599154,2.41062492213612e+25,"{'US': -2187.0, 'Taiwan': -282.0, 'China': -268.0, 'EU': -204.2, 'Japan': 1484.8399905991528, 'SKorea': -183, 'Germany': -2.0}"
183,3.574025102107877e+23,11335.999991538763,2.433151835076487e+25,"{'US': -2187.0, 'Taiwan': -282.0, 'China': -268.0, 'EU': -204.2, 'Japan': 1484.8399915387622, 'SKorea': -183, 'Germany': -2.0}"
184,3.5708717968927556e+23,11335.999992376852,2.4557400531468204e+25,"{'US': -2187.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.839992376852, 'SKorea': -183, 'Germany': -2.0}"
185,3.610871796892755e+23,11335.999993146776,2.478396411850982e+25,"{'US': -2187.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.8399931467766, 'SKorea': -183, 'Germany': -2.0}"
186,3.610871796892756e+23,11335.999993489098,2.5011109234765362e+25,"{'US': -2187.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.839993489099, 'SKorea': -183, 'Germany': -2.0}"
187,3.600871796892755e+23,11335.999994448583,2.524015644982878e+25,"{'US': -2237.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.8399944485832, 'SKorea': -183, 'Germany': -2.0}"
188,3.620871796892755e+23,11345.999995003971,2.5468618995134242e+25,"{'US': -2260.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.8399950039707, 'SKorea': -183, 'Germany': -2.0}"
189,3.630871796892756e+23,11345.999995501103,2.5697536403838035e+25,"{'US': -2260.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.8399955011027, 'SKorea': -183, 'Germany': -2.0}"
190,3.649871796892756e+23,11345.999995953238,2.59279763442372e+25,"{'US': -2260.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.839995953238, 'SKorea': -183, 'Germany': -2.0}"
191,3.6749395831580006e+23,11345.999996357916,2.616038231817942e+25,"{'US': -2288.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.8399963579154, 'SKorea': -183, 'Germany': -2.0}"
192,3.693939583158e+23,11345.999996722123,2.6393322423717956e+25,"{'US': -2316.0, 'Taiwan': -282.0, 'China': -286.0, 'EU': -204.2, 'Japan': 1484.839996722123, 'SKorea': -183, 'Germany': -2.0}"
193,3.722939583158e+23,11345.99999704991,2.6627464502662365e+25,"{'US': -2316.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -204.2, 'Japan': 1484.83999704991, 'SKorea': -183, 'Germany': -2.0}"
194,3.751939583158e+23,11345.999997343442,2.686300658160677e+25,"{'US': -2336.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -204.2, 'Japan': 1484.839997343442, 'SKorea': -183, 'Germany': -2.0}"
195,3.7519395831580006e+23,11345.999997477671,2.7099259922026234e+25,"{'US': -2356.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -225.2, 'Japan': 1484.8399974776707, 'SKorea': -183, 'Germany': -2.0}"
196,3.751939583158e+23,11345.99999784937,2.7336860390554757e+25,"{'US': -2376.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -246.2, 'Japan': 1484.8399978493708, 'SKorea': -183, 'Germany': -2.0}"
197,3.8109395831580005e+23,11345.999998064444,2.757496085908329e+25,"{'US': -2396.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -267.2, 'Japan': 1484.839998064444, 'SKorea': -183, 'Germany': -2.0}"
198,3.825921632903493e+23,11345.999998258,2.781635961268041e+25,"{'US': -2396.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -267.2, 'Japan': 1484.839998257999, 'SKorea': -183, 'Germany': -2.0}"
199,3.825921632903493e+23,11355.999998432024,2.805775836627755e+25,"{'US': -2396.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -267.2, 'Japan': 1484.839998432024, 'SKorea': -183, 'Germany': -2.0}"
200,3.8359216329034934e+23,11355.999998510588,2.8299157119874688e+25,"{'US': -2423.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -267.2, 'Japan': 1484.839998510588, 'SKorea': -183, 'Germany': -2.0}"
201,3.844921632903493e+23,11355.999998652474,2.854243720071348e+25,"{'US': -2450.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -267.2, 'Japan': 1484.8399986524737, 'SKorea': -183, 'Germany': -2.0}"
202,3.863921632903493e+23,11355.999998857063,2.878531728155228e+25,"{'US': -2450.0, 'Taiwan': -282.0, 'China': -309.0, 'EU': -267.2, 'Japan': 1484.839998857064, 'SKorea': -183, 'Germany': -2.0}"
203,3.863921632903493e+23,11355.999998965648,2.9028397903766457e+25,"{'US': -2450.0, 'Taiwan': -282.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1484.8399989656482, 'SKorea': -183, 'Germany': -2.0}"
204,3.883921632903493e+23,11355.999999074222,2.9271478525980634e+25,"{'US': -2450.0, 'Taiwan': -282.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1484.8399990742205, 'SKorea': -183, 'Germany': -2.0}"
205,3.893921632903493e+23,11355.999999166757,2.9515963343233704e+25,"{'US': -2450.0, 'Taiwan': -282.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399991667561, 'SKorea': -183, 'Germany': -2.0}"
206,3.8883702465838965e+23,11355.999999245952,2.9761235527760974e+25,"{'US': -2450.0, 'Taiwan': -282.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399992459513, 'SKorea': -183, 'Germany': -2.0}"
207,3.8883702465838965e+23,11355.999999320986,3.0006867020603426e+25,"{'US': -2450.0, 'Taiwan': -282.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399993209846, 'SKorea': -183, 'Germany': -2.0}"
208,3.898370246583896e+23,11355.999999392257,3.0252729497362798e+25,"{'US': -2450.0, 'Taiwan': -301.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399993922562, 'SKorea': -183, 'Germany': -2.0}"
209,3.893373998896258e+23,11355.999999453335,3.04989449074466e+25,"{'US': -2450.0, 'Taiwan': -320.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399994533365, 'SKorea': -183, 'Germany': -2.0}"
210,3.893373998896258e+23,11355.999999480397,3.0745430126405256e+25,"{'US': -2467.0, 'Taiwan': -339.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399994803963, 'SKorea': -183, 'Germany': -2.0}"
211,3.9033739988962584e+23,11355.99999955474,3.099191534536391e+25,"{'US': -2485.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399995547416, 'SKorea': -183, 'Germany': -2.0}"
212,3.898877375977385e+23,11355.999999577127,3.123880526038526e+25,"{'US': -2485.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.839999577127, 'SKorea': -183, 'Germany': -2.0}"
213,3.90584202613532e+23,11355.999999641312,3.1485829287467266e+25,"{'US': -2485.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399996413118, 'SKorea': -183, 'Germany': -2.0}"
214,3.9348420261353196e+23,11355.999999677018,3.1733303314549265e+25,"{'US': -2485.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.839999677018, 'SKorea': -183, 'Germany': -2.0}"
215,3.930272096333859e+23,11355.999999709476,3.1981277341631273e+25,"{'US': -2485.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399997094766, 'SKorea': -183, 'Germany': -2.0}"
216,3.9204202181442076e+23,11355.999999738498,3.222827320969734e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399997384995, 'SKorea': -183, 'Germany': -2.0}"
217,3.9204202181442076e+23,11355.999999764674,3.247660754253475e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399997646738, 'SKorea': -183, 'Germany': -2.0}"
218,3.9320165917792653e+23,11365.999999788208,3.272532311990037e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399997882066, 'SKorea': -183, 'Germany': -2.0}"
219,3.934772945743623e+23,11365.999999809384,3.297400057281316e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.839999809385, 'SKorea': -183, 'Germany': -2.0}"
220,3.940660008922308e+23,11365.99999982835,3.3222334905650594e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399998283494, 'SKorea': -183, 'Germany': -2.0}"
221,3.9369583657831244e+23,11365.9999998456,3.347066923848802e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399998455998, 'SKorea': -183, 'Germany': -2.0}"
222,3.946958365783124e+23,11365.99999985332,3.3719225913134287e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399998533196, 'SKorea': -183, 'Germany': -2.0}"
223,3.9669583657831244e+23,11365.999999874934,3.396848258778054e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399998749346, 'SKorea': -183, 'Germany': -2.0}"
224,3.9532075473365936e+23,11365.999999887441,3.4218076836087004e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399998874402, 'SKorea': -183, 'Germany': -2.0}"
225,3.9565003319094515e+23,11365.999999898695,3.4467333510733265e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399998986952, 'SKorea': -183, 'Germany': -2.0}"
226,3.946415853275489e+23,11365.999999908314,3.4716590185379534e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399999083135, 'SKorea': -183, 'Germany': -2.0}"
227,3.955415853275489e+23,11365.999999917894,3.4966746860025792e+25,"{'US': -2512.0, 'Taiwan': -358.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399999178955, 'SKorea': -183, 'Germany': -2.0}"
228,3.94151752233275e+23,11375.999999926145,3.5216354384456905e+25,"{'US': -2512.0, 'Taiwan': -382.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.839999926146, 'SKorea': -183, 'Germany': -2.0}"
229,3.95151752233275e+23,11375.999999929838,3.5465611059103174e+25,"{'US': -2512.0, 'Taiwan': -406.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.839999929838, 'SKorea': -183, 'Germany': -2.0}"
230,3.95151752233275e+23,11375.999999940173,3.5715147841377398e+25,"{'US': -2512.0, 'Taiwan': -430.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399999401731, 'SKorea': -183, 'Germany': -2.0}"
231,3.96151752233275e+23,11375.999999946158,3.5965484623651617e+25,"{'US': -2512.0, 'Taiwan': -454.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399999461576, 'SKorea': -183, 'Germany': -2.0}"
232,3.97151752233275e+23,11375.999999951542,3.621582140592584e+25,"{'US': -2512.0, 'Taiwan': -454.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.839999951541, 'SKorea': -183, 'Germany': -2.0}"
233,3.9824414915621823e+23,11375.999999953963,3.646615818820006e+25,"{'US': -2512.0, 'Taiwan': -454.0, 'China': -335.0, 'EU': -267.2, 'Japan': 1466.8399999539638, 'SKorea': -183, 'Germany': -2.0}"
